CustomerID,TotalGastado,Frecuencia,DiasDesdeUltimaCompra,Reclamos,CategoriaFavorita,Edad,Genero,TieneMembresia
4427,505.6,4,162,1,0,46,0,0
4428,252.99,6,117,2,4,57,0,0
4429,395.91,8,270,0,3,37,0,0
4430,2495.63,4,5,2,2,56,0,0
4431,1797.69,8,36,0,0,68,1,0
4432,1287.56,6,126,0,3,22,1,1
4433,1066.79,4,246,1,2,35,1,1
4434,3934.94,6,352,1,0,25,1,0
4435,213.27,5,265,0,3,67,1,0
4436,594.01,4,109,0,4,24,0,0
4437,746.03,5,163,1,4,41,1,0
4438,2387.82,4,331,0,0,39,1,0
4439,7442.21,9,46,1,1,37,0,0
4440,512.98,5,105,0,1,44,1,0
4441,3210.87,3,269,0,2,37,1,0
4442,2763.44,5,61,1,2,23,0,0
4443,481.68,7,30,1,3,25,0,1
4444,864.57,2,98,3,3,32,1,0
4445,890.62,6,32,0,4,39,0,1
4446,5840.19,8,338,3,1,52,1,0
4447,399.31,4,231,1,2,59,0,0
4448,2507.85,3,312,0,1,30,1,1
4449,710.13,6,195,0,3,45,0,0
4450,2068.84,6,359,0,1,37,0,0
4451,917.12,10,311,1,4,46,0,1
4452,1395.4,3,98,1,2,22,1,1
4453,2781.16,7,136,0,4,20,0,0
4454,2545.73,6,32,0,2,44,1,1
4455,3119.62,4,360,1,4,22,0,0
4456,192.2,5,334,0,3,37,0,1
4457,1866.73,6,325,2,0,40,1,1
4458,326.21,6,263,1,4,49,0,0
4459,906.32,8,276,1,4,29,0,0
4460,1293.06,3,318,1,1,66,0,0
4461,873.1,7,149,2,3,66,1,1
4462,1199.74,8,92,0,0,49,0,0
4463,8593.81,9,38,2,0,67,1,1
4464,317.92,3,105,0,2,33,1,0
4465,1788.0,10,165,2,2,44,1,0
4466,856.27,2,17,1,0,18,0,0
4467,314.09,10,161,3,0,68,0,0
4468,359.28,4,10,2,3,29,0,0
4469,4571.95,4,37,0,0,30,1,0
4470,3275.42,6,127,0,2,25,0,0
4471,3663.41,7,251,1,2,61,1,0
4472,7257.33,9,284,1,1,56,1,0
4473,450.39,7,215,2,0,46,0,1
4474,758.78,6,170,2,3,56,1,0
4475,1759.45,7,120,0,4,33,1,0
4476,1091.9,5,58,0,2,22,1,0
4477,912.93,4,176,1,4,60,1,0
4478,764.31,6,16,0,2,62,0,0
4479,1451.29,7,235,1,3,50,1,0
4480,1385.6,7,224,0,4,37,0,0
4481,364.14,8,62,0,1,55,1,0
4482,1057.25,5,89,2,3,53,0,1
4483,1309.38,6,357,0,2,49,0,0
4484,1366.96,9,143,2,0,65,0,0
4485,453.79,3,16,1,4,67,1,0
4486,2133.77,11,209,0,0,19,1,1
4487,138.28,7,27,1,2,29,0,1
4488,757.37,6,47,1,4,67,0,0
4489,2372.64,6,154,1,4,56,1,0
4490,1344.8,6,361,0,4,29,0,1
4491,554.02,2,139,2,3,51,1,0
4492,1880.93,4,91,0,3,58,0,1
4493,1356.88,9,9,0,3,51,1,0
4494,2486.25,4,182,1,3,29,0,1
4495,2092.18,6,11,0,2,34,1,1
4496,1512.83,5,7,1,1,23,0,0
4497,1104.67,3,28,0,2,47,1,0
4498,314.39,11,62,2,4,39,1,0
4499,554.36,4,164,1,3,54,1,0
4500,914.76,8,115,0,4,40,1,0
4501,1471.81,11,73,0,3,33,1,0
4502,1181.42,4,99,1,0,60,1,0
4503,609.9,3,191,2,0,43,1,0
4504,109.73,4,307,1,3,65,1,1
4505,1128.48,6,205,0,0,64,1,0
4506,604.52,10,304,1,3,57,1,1
4507,2089.82,4,68,0,1,48,1,0
4508,136.36,6,266,1,4,63,0,1
4509,1418.59,5,26,1,2,19,1,1
4510,4357.43,6,242,2,2,20,0,1
4511,387.48,8,145,0,2,41,1,0
4512,1056.99,8,155,2,3,44,1,0
4513,243.81,5,278,1,3,54,0,0
4514,1573.97,9,108,1,1,53,0,1
4515,1299.53,8,36,1,3,34,1,0
4516,884.77,7,289,1,2,61,1,0
4517,1205.26,10,351,0,0,57,0,0
4518,3503.36,8,181,1,4,60,0,0
4519,427.78,4,255,0,3,47,0,1
4520,134.23,3,349,2,2,21,2,0
4521,3067.11,6,157,0,4,58,1,0
4522,1390.99,12,357,2,4,35,1,0
4523,3419.92,2,123,1,3,57,1,0
4524,1463.02,6,314,0,3,44,0,0
4525,2592.37,8,271,1,3,48,1,0
4526,942.32,9,182,0,1,55,0,0
4527,2178.6,4,243,1,2,57,0,1
4528,3763.49,10,190,1,3,29,0,1
4529,1373.38,8,57,0,4,48,0,0
4530,399.11,4,128,0,1,45,1,0
4531,569.6,11,79,0,2,65,0,0
4532,432.18,7,71,1,0,53,0,0
4533,525.25,5,58,2,3,43,0,0
4534,648.82,2,285,1,3,66,0,0
4535,1314.97,9,46,0,0,30,1,0
4536,1430.07,6,243,2,3,35,0,0
4537,934.0,8,54,2,2,60,1,0
4538,1533.41,4,208,1,1,34,0,1
4539,227.64,6,354,0,4,58,0,0
4540,237.82,4,85,0,0,49,0,0
4541,382.8,6,7,0,2,54,1,0
4542,1194.96,7,285,1,2,39,1,1
4543,461.19,9,137,0,0,63,0,0
4544,599.61,4,49,1,1,52,1,0
4545,867.02,5,327,1,1,33,0,1
4546,2605.9,7,334,1,4,67,0,1
4547,120.94,5,350,0,4,20,0,0
4548,1672.07,6,344,0,4,63,2,1
4549,1757.9,12,311,0,1,39,0,0
4550,2504.11,3,193,0,3,48,0,0
4551,4149.07,12,84,1,3,33,0,0
4552,130.52,8,95,0,3,66,0,0
4553,350.47,8,15,0,0,19,0,0
4554,3359.59,7,179,0,0,57,0,1
4555,1020.17,6,34,3,0,39,0,1
4556,1347.2,6,69,0,0,31,0,0
4557,1731.63,5,246,1,1,31,0,0
4558,1804.78,6,214,0,0,64,1,0
4559,4126.66,4,12,1,4,22,0,1
4560,8788.63,4,173,1,0,44,0,0
4561,2010.29,5,159,1,2,64,1,1
4562,607.88,6,310,2,3,33,2,1
4563,3277.3,4,221,2,2,21,0,0
4564,175.71,8,150,1,2,40,1,0
4565,494.15,4,240,0,4,63,0,0
4566,3515.17,9,72,1,1,27,1,0
4567,543.96,9,192,0,4,48,1,1
4568,473.94,7,316,0,1,34,1,0
4569,322.97,8,229,0,4,60,1,0
4570,3039.68,8,284,1,1,56,0,1
4571,1139.9,7,331,0,0,44,0,1
4572,1785.4,6,234,2,4,57,1,0
4573,509.81,9,333,1,2,68,0,1
4574,2228.48,5,43,0,4,32,0,1
4575,2240.71,6,279,1,2,41,1,0
4576,662.25,5,243,1,1,52,0,1
4577,893.19,7,97,2,0,30,0,0
4578,453.0,5,90,2,0,31,1,1
4579,5730.03,2,235,2,0,23,1,0
4580,1656.0,7,97,2,2,23,0,1
4581,4189.56,8,294,3,3,69,0,0
4582,642.28,8,272,0,3,49,1,1
4583,2384.14,9,74,1,4,38,0,1
4584,2277.75,7,252,1,3,38,0,1
4585,1864.81,9,41,1,3,47,1,1
4586,5156.25,11,300,0,3,39,1,0
4587,850.21,2,273,2,3,36,1,0
4588,310.13,5,308,0,2,64,1,1
4589,1770.78,6,299,1,0,19,0,0
4590,2060.17,7,279,0,1,50,0,0
4591,1383.71,6,1,3,2,18,1,0
4592,447.55,9,93,0,3,41,1,0
4593,1153.15,5,281,0,3,69,1,1
4594,661.36,4,6,0,2,62,1,1
4595,936.53,5,310,1,1,38,1,0
4596,1654.38,7,334,0,0,57,1,0
4597,2151.0,3,275,3,3,65,1,0
4598,496.39,6,103,0,4,27,0,0
4599,879.61,7,294,1,1,29,0,0
4600,570.34,3,107,0,3,40,1,0
4601,432.15,10,230,1,4,69,0,0
4602,2394.47,4,205,0,2,29,1,0
4603,3699.51,5,178,0,0,33,1,0
4604,793.61,8,98,0,4,20,0,0
4605,2187.13,4,58,1,3,19,0,1
4606,3509.47,3,337,0,4,23,0,1
4607,2907.41,5,177,2,2,39,1,0
4608,402.83,4,98,0,3,64,1,0
4609,4795.33,5,225,1,1,20,1,0
4610,809.03,6,236,1,4,26,1,0
4611,721.55,5,92,1,1,38,1,0
4612,196.7,8,251,0,2,54,1,1
4613,1098.8,7,357,1,4,50,1,0
4614,273.14,4,216,1,0,69,1,0
4615,528.61,11,336,1,2,18,1,0
4616,671.76,3,205,0,4,18,1,1
4617,2581.86,6,26,0,4,62,0,1
4618,3225.04,3,135,1,0,24,0,0
4619,640.31,4,44,0,4,54,0,0
4620,3035.29,4,142,0,4,57,0,0
4621,3019.79,4,52,3,1,69,1,0
4622,2270.03,6,160,0,1,58,0,0
4623,337.96,5,361,1,3,29,0,0
4624,1858.34,5,203,0,4,49,1,0
4625,4451.29,4,75,0,2,44,0,0
4626,1821.11,4,340,0,2,59,1,0
4627,704.34,4,185,1,4,63,1,1
4628,1141.46,10,52,2,3,69,1,1
4629,1656.52,3,239,1,1,46,0,0
4630,1171.77,6,114,1,1,63,1,0
4631,291.67,5,189,3,3,19,0,1
4632,661.09,3,62,0,4,63,0,1
4633,2532.24,3,246,0,3,36,0,0
4634,3064.44,8,214,0,2,42,0,1
4635,321.53,10,332,1,4,52,1,1
4636,4666.97,8,359,0,4,18,2,0
4637,698.08,3,159,2,3,45,1,0
4638,1728.46,4,287,1,3,35,0,0
4639,2190.43,5,12,1,0,63,2,1
4640,2606.54,8,291,1,0,35,1,0
4641,4471.22,8,313,0,1,41,0,1
4642,662.96,6,169,0,0,68,1,0
4643,3033.25,3,27,1,1,46,0,0
4644,311.8,6,327,0,2,36,1,0
4645,1931.38,6,338,0,0,68,1,0
4646,2132.06,6,76,1,3,48,1,0
4647,1798.52,6,156,0,1,48,1,1
4648,536.16,9,75,0,1,61,0,0
4649,3195.86,4,259,0,2,65,0,1
4650,377.43,6,357,0,0,39,1,0
4651,182.69,3,3,1,3,46,1,0
4652,1995.93,7,285,0,1,37,0,0
4653,1067.9,5,54,1,2,19,0,0
4654,2936.69,12,223,1,2,21,0,0
4655,825.3,9,321,2,0,63,1,0
4656,376.39,5,229,3,3,36,0,0
4657,2815.88,5,149,0,0,24,0,0
4658,1294.13,6,238,0,1,59,0,0
4659,414.59,6,41,0,3,33,1,1
4660,2011.51,5,234,1,0,69,0,0
4661,1173.44,9,20,0,3,50,0,1
4662,1490.7,8,246,1,2,56,1,0
4663,1026.78,8,60,1,2,60,0,1
4664,2746.59,3,203,0,4,60,0,1
4665,2754.08,7,183,0,2,37,1,1
4666,1953.65,8,259,0,0,63,0,0
4667,267.07,4,124,0,2,21,0,0
4668,2838.17,6,270,0,1,32,0,1
4669,1767.61,4,301,1,2,60,1,0
4670,1891.15,6,109,0,0,47,0,0
4671,776.44,6,351,2,1,56,1,0
4672,3271.42,7,227,2,4,60,0,0
4673,2038.5,3,188,0,2,60,1,0
4674,279.17,10,177,0,4,31,1,1
4675,885.81,10,326,0,0,23,1,0
4676,3362.35,5,349,0,3,39,0,0
4677,172.52,5,308,0,0,61,1,0
4678,4982.4,3,63,1,2,35,0,0
4679,1805.23,4,245,0,4,63,0,1
4680,1596.97,11,180,0,0,32,1,0
4681,573.22,10,22,1,4,38,0,0
4682,529.11,9,311,1,1,53,0,1
4683,4372.47,7,113,2,4,29,0,0
4684,631.32,4,110,2,0,44,0,1
4685,2340.85,7,3,0,1,28,0,0
4686,849.14,9,258,3,0,48,1,0
4687,324.93,6,187,1,3,18,0,0
4688,116.16,6,28,0,2,42,0,0
4689,1278.74,3,248,1,0,68,1,0
4690,5680.79,4,9,0,1,42,0,1
4691,791.0,9,190,2,3,34,0,0
4692,762.86,12,288,1,4,24,1,0
4693,732.6,5,75,0,0,49,1,1
4694,1202.65,6,102,1,0,65,0,0
4695,971.51,5,291,1,4,60,1,0
4696,3279.33,4,47,1,1,42,1,0
4697,1156.38,4,36,1,4,35,1,0
4698,1163.18,6,147,2,3,52,0,0
4699,323.4,5,123,0,0,43,0,0
4700,6189.01,6,153,1,4,29,1,0
4701,531.47,6,316,1,0,67,1,0
4702,214.29,3,121,1,0,56,1,0
4703,1732.16,2,232,2,0,31,0,1
4704,1457.16,2,95,2,4,25,0,0
4705,904.59,2,23,1,4,39,0,0
4706,922.77,5,115,2,2,29,0,1
4707,2406.12,8,155,0,4,49,1,0
4708,426.7,3,163,1,3,63,0,1
4709,2674.31,3,77,0,1,30,0,0
4710,1669.37,8,292,1,2,50,0,0
4711,914.43,2,216,2,0,18,1,0
4712,1018.81,7,97,2,4,45,0,0
4713,544.88,8,199,1,1,20,0,0
4714,2192.18,4,137,1,1,66,1,0
4715,1178.85,6,21,0,1,33,0,0
4716,680.38,8,160,0,0,67,0,1
4717,1459.7,7,322,2,2,49,0,1
4718,8285.78,12,300,2,1,61,0,0
4719,957.09,5,121,1,2,27,2,1
4720,3901.61,10,193,1,3,18,0,0
4721,734.72,10,336,2,3,24,1,0
4722,184.43,8,215,0,1,64,0,0
4723,442.69,6,143,2,1,24,1,0
4724,913.72,4,155,0,3,63,0,0
4725,471.99,5,16,0,2,69,1,0
4726,100.34,7,302,0,2,67,2,0
4727,3797.68,5,359,1,2,21,0,1
4728,2885.69,5,200,1,4,21,0,0
4729,2133.89,8,65,2,3,42,0,0
4730,375.55,3,19,0,4,22,1,0
4731,292.37,3,90,1,4,24,1,0
4732,205.0,6,37,1,3,20,1,1
4733,2031.19,6,186,2,4,64,0,1
4734,4063.56,4,309,0,4,52,1,0
4735,944.59,5,47,0,0,28,0,1
4736,290.29,7,131,0,3,29,0,0
4737,1177.37,5,88,1,1,56,1,0
4738,743.48,2,342,1,1,33,0,0
4739,804.59,3,62,1,2,58,0,1
4740,1556.64,4,129,1,2,60,1,0
4741,2002.6,10,39,1,1,24,1,0
4742,275.82,4,329,0,2,38,2,0
4743,154.36,6,161,0,4,27,1,0
4744,7858.93,4,279,0,1,35,0,0
4745,497.37,3,162,1,1,46,1,1
4746,183.0,6,49,0,2,43,1,0
4747,415.85,7,125,1,2,47,0,0
4748,159.61,5,227,0,4,62,1,0
4749,845.9,10,305,1,4,18,0,0
4750,2532.28,11,352,0,0,55,1,0
4751,726.1,6,322,2,1,64,0,0
4752,980.98,6,71,1,4,32,0,1
4753,1788.61,4,323,0,4,42,1,0
4754,1166.64,7,247,1,4,36,1,0
4755,3064.74,7,39,0,4,45,1,1
4756,3115.27,4,100,1,1,66,1,0
4757,114.94,6,1,0,2,50,0,1
4758,2357.93,8,174,1,2,32,1,0
4759,1026.32,7,164,3,3,31,0,0
4760,6843.2,8,172,1,2,55,1,0
4761,1090.24,4,31,0,2,52,1,1
4762,6602.25,8,97,0,3,49,1,0
4763,2207.11,6,110,2,0,31,0,0
4764,528.74,9,186,1,0,30,0,1
4765,1259.57,9,53,1,3,58,1,0
4766,7368.12,8,103,0,3,38,0,0
4767,3022.94,7,349,0,1,29,0,0
4768,253.66,7,185,0,3,32,0,0
4769,1938.16,7,201,0,1,41,1,1
4770,736.01,13,78,2,0,37,1,0
4771,110.51,6,248,0,1,18,0,1
4772,874.97,8,261,0,2,60,1,0
4773,501.34,5,308,0,2,31,0,0
4774,2662.8,7,32,2,3,19,1,0
4775,717.22,7,134,1,0,25,1,1
4776,2736.24,7,93,0,3,28,0,0
4777,100.9,3,348,0,0,37,1,0
4778,651.86,5,181,1,1,61,0,0
4779,513.96,5,317,3,2,34,0,1
4780,499.01,3,147,1,4,29,0,0
4781,205.93,7,132,1,4,37,0,0
4782,410.77,7,160,2,1,27,0,0
4783,1316.38,3,340,1,4,38,1,0
4784,616.61,6,302,1,0,20,2,0
4785,910.37,5,62,2,1,21,1,0
4786,809.49,5,348,0,4,41,1,0
4787,3230.06,6,310,0,4,54,0,0
4788,3635.55,9,356,0,2,44,0,0
4789,1118.74,6,215,0,0,65,1,0
4790,701.07,6,323,1,4,48,1,0
4791,269.42,7,280,1,2,27,0,0
4792,4699.32,5,66,0,2,21,0,1
4793,193.18,9,18,0,4,29,0,0
4794,629.99,5,241,1,3,32,0,0
4795,630.87,4,96,1,4,43,1,0
4796,679.38,10,48,0,2,51,0,0
4797,369.2,7,48,1,2,18,0,1
4798,2392.9,2,318,0,4,69,1,0
4799,296.01,7,240,0,3,62,0,1
4800,1611.4,7,222,0,1,35,1,0
4801,298.32,3,230,2,3,26,0,0
4802,209.72,7,155,1,3,64,0,0
4803,3702.44,7,62,1,3,67,1,0
4804,416.32,4,102,0,4,51,1,0
4805,2682.65,6,358,0,1,69,1,0
4806,1279.97,4,334,0,3,68,0,1
4807,221.58,10,321,2,3,47,0,0
4808,4766.65,7,308,0,0,21,1,0
4809,525.46,6,1,0,3,41,1,0
4810,3045.37,10,40,1,0,67,0,1
4811,377.35,7,72,0,1,63,1,1
4812,2985.64,6,145,0,3,62,1,0
4813,119.98,6,1,1,2,43,1,0
4814,1175.49,5,78,0,4,24,0,1
4815,2300.88,4,205,0,2,63,1,1
4816,4195.34,6,205,2,3,68,2,0
4817,3698.68,4,323,0,3,62,1,0
4818,2669.07,8,22,1,0,38,0,0
4819,3386.45,6,291,0,1,62,1,0
4820,433.25,5,312,2,2,31,1,0
4821,601.5,9,232,1,3,67,1,1
4822,611.56,4,45,1,4,68,0,0
4823,809.94,5,342,0,4,51,1,0
4824,849.63,4,289,0,1,27,0,0
4825,1279.72,8,197,0,2,28,1,0
4826,361.32,4,130,1,0,62,2,0
4827,1862.82,10,315,2,0,66,0,1
4828,375.1,4,351,1,0,57,0,0
4829,657.27,4,238,2,0,68,1,0
4830,1149.79,4,285,1,4,24,0,0
4831,2487.7,4,221,1,4,52,0,0
4832,2117.55,7,311,1,3,57,0,0
4833,1655.72,9,350,1,3,45,0,0
4834,354.0,1,150,2,2,32,0,1
4835,1287.94,4,213,1,2,55,2,1
4836,237.26,8,105,2,1,58,1,0
4837,810.69,4,177,0,4,66,0,0
4838,900.42,8,199,2,1,18,0,0
4839,160.94,3,217,3,0,67,0,1
4840,580.28,7,16,2,3,31,1,0
4841,4773.45,5,168,1,3,64,0,1
4842,4706.74,6,173,1,1,69,0,1
4843,751.55,4,64,1,1,30,1,0
4844,166.08,7,191,2,4,39,0,1
4845,396.02,7,179,1,0,38,0,0
4846,846.91,8,237,1,2,58,0,0
4847,4528.43,4,10,0,2,54,1,0
4848,328.33,3,76,1,1,35,1,0
4849,2262.81,9,214,1,1,58,0,0
4850,272.58,3,121,1,1,26,2,0
4851,6065.45,9,173,0,2,56,0,1
4852,820.97,5,341,3,3,48,1,0
4853,2339.05,8,56,0,3,53,1,0
4854,729.17,5,230,1,2,22,1,0
4855,1581.96,8,73,1,3,48,0,1
4856,419.82,4,212,2,4,18,0,0
4857,336.77,6,13,0,1,39,1,1
4858,4272.48,7,64,0,0,32,1,0
4859,3845.12,9,115,1,0,43,1,0
4860,3376.79,8,216,0,3,46,0,0
4861,1572.98,6,158,0,2,58,1,0
4862,2577.49,10,308,1,4,44,0,0
4863,207.3,7,114,1,0,51,1,0
4864,711.48,10,54,2,0,38,1,1
4865,664.67,7,313,0,3,29,0,0
4866,1614.44,10,18,0,2,52,2,0
4867,759.99,6,25,0,0,51,1,1
4868,341.15,9,181,0,4,50,0,0
4869,1461.25,5,276,1,1,59,1,0
4870,2626.11,6,11,1,2,40,1,0
4871,822.2,1,168,1,1,25,1,0
4872,312.81,3,90,0,1,55,0,0
4873,428.52,3,87,0,2,36,1,0
4874,506.7,3,175,0,4,68,0,0
4875,634.79,3,56,1,4,52,0,1
4876,1644.17,3,289,2,3,44,0,0
4877,1477.99,3,217,1,2,47,2,0
4878,1886.49,12,98,0,2,62,0,0
4879,775.31,7,282,0,3,37,1,1
4880,2705.89,4,359,2,4,45,0,0
4881,442.4,4,325,1,2,27,0,1
4882,1049.6,6,29,0,2,59,1,1
4883,2521.21,6,316,0,1,42,0,1
4884,397.97,3,153,0,1,31,0,1
4885,274.57,6,107,2,4,18,1,1
4886,3327.17,8,172,1,1,47,1,0
4887,729.95,7,121,0,1,30,1,1
4888,1827.4,4,12,0,4,42,0,0
4889,138.51,7,349,1,4,29,0,0
4890,1857.0,2,39,0,3,41,1,0
4891,669.92,12,147,1,2,23,1,1
4892,186.03,5,147,0,2,26,1,0
4893,1511.69,6,29,0,4,55,0,0
4894,513.24,5,194,1,4,40,1,0
4895,833.61,2,90,2,0,69,0,0
4896,226.02,6,357,1,1,23,1,0
4897,338.78,7,243,0,0,62,0,0
4898,630.68,8,226,2,2,52,1,0
4899,241.07,7,222,1,4,45,1,0
4900,3725.75,9,332,2,3,22,0,0
4901,109.1,5,20,1,2,59,1,1
4902,1092.07,12,353,0,4,37,1,1
4903,297.3,8,265,0,2,33,0,0
4904,651.56,9,2,0,0,37,0,0
4905,4006.74,7,156,1,4,67,2,0
4906,364.56,8,34,0,1,39,0,1
4907,5164.71,3,277,0,3,68,1,0
4908,445.62,7,339,1,4,40,1,1
4909,2129.67,4,206,2,2,29,1,0
4910,1286.73,7,337,1,4,64,0,0
4911,3337.45,7,341,1,1,50,0,0
4912,1311.13,4,278,0,1,56,1,0
4913,1247.16,10,187,2,4,45,0,1
4914,426.22,4,84,1,0,21,1,1
4915,372.7,7,191,2,3,64,1,0
4916,3824.17,6,301,1,3,65,0,0
4917,695.88,3,339,1,1,56,0,0
4918,798.02,7,220,3,2,25,1,0
4919,2239.57,7,33,1,1,38,0,0
4920,720.6,5,291,1,0,65,0,1
4921,4656.78,9,302,2,1,67,0,0
4922,2108.7,3,127,0,0,66,2,0
4923,1464.83,7,362,2,0,29,0,1
4924,3291.63,8,164,1,2,52,0,0
4925,176.32,5,364,2,4,33,0,0
4926,545.72,5,190,1,2,25,0,1
4927,1038.33,8,83,1,2,22,1,0
4928,486.17,6,218,0,4,29,0,0
4929,2143.31,2,356,1,4,43,0,0
4930,3873.82,4,363,1,4,54,2,0
4931,926.87,6,26,0,2,58,1,0
4932,728.13,4,135,1,1,26,2,0
4933,4987.62,5,343,1,1,58,0,0
4934,982.78,6,133,2,2,45,0,1
4935,1107.22,5,215,2,4,57,0,0
4936,749.99,2,335,0,2,25,0,0
4937,3704.41,10,81,2,1,19,0,0
4938,1362.32,4,340,2,4,67,1,1
4939,2254.33,11,208,0,2,39,0,0
4940,2605.43,3,112,0,1,64,1,0
4941,727.48,3,123,0,4,47,1,0
4942,952.93,5,223,1,4,33,1,0
4943,2930.48,8,122,0,3,65,1,0
4944,777.08,6,80,0,4,41,0,0
4945,2469.35,3,128,4,1,44,1,1
4946,4345.13,7,334,1,1,50,1,0
4947,1564.1,7,74,2,0,23,0,1
4948,2130.03,5,225,0,1,47,1,0
4949,2552.88,5,297,1,1,59,1,0
4950,2896.88,4,86,1,1,43,0,0
4951,853.92,2,322,0,4,31,1,1
4952,178.94,6,192,3,0,48,1,0
4953,870.94,5,263,0,0,33,2,0
4954,1780.17,3,123,1,2,38,0,0
4955,997.71,3,127,1,2,19,0,0
4956,2173.23,9,30,1,0,25,1,0
4957,762.37,7,167,1,0,24,1,0
4958,1610.74,5,147,2,4,43,0,0
4959,409.47,5,254,1,1,38,0,1
4960,2175.66,4,38,2,0,35,1,0
4961,1283.48,4,101,2,3,35,1,0
4962,442.36,6,79,0,4,18,2,0
4963,617.78,5,242,0,2,44,1,0
4964,2171.12,8,102,0,4,25,0,1
4965,1088.41,8,355,0,0,45,1,0
4966,465.08,6,260,2,3,55,1,0
4967,5229.25,6,163,0,0,19,0,1
4968,1983.56,5,85,0,2,39,0,1
4969,4824.54,4,110,1,4,37,1,1
4970,935.58,5,188,1,2,31,0,1
4971,1066.82,3,238,0,0,52,0,1
4972,3523.52,3,36,2,0,48,0,0
4973,1216.82,7,358,1,4,58,0,0
4974,1942.8,8,212,1,0,20,1,0
4975,535.88,3,313,1,1,25,1,1
4976,987.85,5,362,0,4,43,1,0
4977,297.64,8,84,0,2,41,1,0
4978,445.97,3,90,1,3,32,1,0
4979,101.42,7,132,1,0,54,1,1
4980,160.09,6,307,1,3,55,0,0
4981,5777.02,10,84,2,2,32,0,0
4982,516.31,6,106,1,3,61,1,0
4983,1732.89,4,180,0,4,69,1,0
4984,2840.46,6,203,0,2,52,0,1
4985,1299.96,3,327,1,4,55,1,0
4986,349.34,16,311,1,4,34,1,0
4987,2053.57,9,108,0,3,69,1,0
4988,1475.38,7,31,2,1,48,1,1
4989,2070.96,5,50,0,4,19,1,0
4990,2302.86,11,87,2,4,22,1,0
4991,5658.15,4,143,1,2,19,0,0
4992,1378.44,4,65,1,1,19,1,0
4993,727.01,7,239,1,0,43,0,0
4994,1668.17,6,266,0,4,55,0,1
4995,206.34,7,88,2,2,54,1,0
4996,3515.34,6,335,2,3,27,1,0
4997,290.7,7,176,0,2,44,1,1
4998,695.89,7,149,2,1,25,2,0
4999,2637.16,9,24,3,2,27,0,0
5000,1464.39,3,151,0,0,52,1,0
5001,850.41,6,325,1,3,41,1,0
5002,1062.07,5,289,0,3,41,0,1
5003,2991.86,3,36,1,4,48,1,0
5004,723.28,7,232,2,1,21,0,0
5005,3156.29,8,186,0,3,57,1,0
5006,238.39,7,90,0,3,31,0,0
5007,2349.52,10,322,1,0,53,1,0
5008,2921.35,5,226,0,2,43,0,0
5009,401.01,6,287,2,0,29,0,0
5010,944.09,4,360,1,1,69,0,0
5011,371.38,1,191,1,1,69,0,0
5012,1939.35,9,173,0,3,44,2,1
5013,1249.7,6,83,0,4,23,0,1
5014,1613.12,8,121,3,2,44,0,0
5015,428.14,8,178,0,2,31,0,0
5016,456.9,6,323,1,1,61,1,0
5017,163.57,3,199,1,0,39,1,1
5018,683.06,7,343,1,3,66,0,0
5019,1330.6,4,229,0,2,37,0,0
5020,3027.2,10,129,1,0,20,0,0
5021,1749.09,3,242,1,0,26,1,0
5022,957.45,4,327,1,1,33,0,0
5023,4690.25,12,342,1,3,59,0,0
5024,2005.41,7,83,0,3,26,1,0
5025,4092.43,2,350,1,4,66,1,1
5026,1224.86,9,137,0,3,49,1,0
5027,549.44,9,99,1,1,51,1,1
5028,181.41,9,163,1,0,42,1,1
5029,2042.41,4,141,1,2,44,2,0
5030,293.97,9,154,1,0,44,0,0
5031,640.97,8,173,3,2,19,0,1
5032,1240.44,5,179,2,4,39,0,0
5033,1346.6,7,348,1,4,19,0,0
5034,1476.62,8,153,1,4,65,1,1
5035,372.74,3,56,0,0,18,0,1
5036,816.42,9,295,2,1,57,1,0
5037,1540.34,15,131,3,3,56,0,0
5038,5350.81,7,53,3,2,27,0,0
5039,2050.9,3,62,1,1,29,0,1
5040,3938.23,4,226,1,3,54,1,0
5041,2254.56,6,105,0,2,63,0,1
5042,1443.69,9,195,0,0,34,2,0
5043,419.83,6,325,0,2,20,0,1
5044,1748.0,2,200,0,0,38,0,0
5045,1564.78,5,315,1,3,29,1,0
5046,1483.72,8,166,1,1,65,1,0
5047,1109.39,13,216,1,2,44,1,1
5048,1228.25,2,287,1,3,32,1,0
5049,710.7,7,305,0,4,54,1,0
5050,1198.81,3,217,1,1,62,1,0
5051,430.14,2,38,0,4,58,1,0
5052,2553.48,13,253,0,4,20,2,1
5053,408.28,6,305,0,1,22,1,0
5054,233.19,10,218,0,2,51,1,0
5055,959.71,4,100,0,3,51,0,0
5056,1710.77,5,23,2,1,38,0,0
5057,963.62,4,340,1,2,30,1,0
5058,586.01,2,283,1,1,42,0,0
5059,1325.25,5,81,0,1,31,1,0
5060,739.27,7,142,1,2,35,0,0
5061,4151.63,6,131,1,4,62,0,0
5062,3939.03,5,104,2,0,20,0,0
5063,1146.85,7,27,2,2,20,0,1
5064,695.99,5,190,0,0,62,0,0
5065,2104.16,3,252,0,0,49,1,0
5066,156.11,8,270,2,1,63,1,0
5067,1065.88,4,220,0,2,35,1,0
5068,714.94,4,172,1,2,49,1,1
5069,3898.67,5,25,0,4,49,0,0
5070,118.11,5,189,0,0,53,0,0
5071,1307.17,6,203,2,4,61,1,1
5072,2124.44,2,52,0,3,46,1,0
